time,S,C,ε,γ,κ,β,θ,K
826.0,1888.5173,111.48251,0.0019612585,0.05,0.011111111,0.01,1e-04,0.2
833.0,1888.5188,111.48269,0.0019612913,0.05,0.011111111,0.01,1e-04,0.2
840.0,1888.5166,111.482834,0.001961314,0.05,0.011111111,0.01,1e-04,0.2
847.0,1888.5154,111.48297,0.0019613444,0.05,0.011111111,0.01,1e-04,0.2
854.0,1888.5168,111.4831,0.0019613612,0.05,0.011111111,0.01,1e-04,0.2
861.0,1888.5178,111.48317,0.0019613826,0.05,0.011111111,0.01,1e-04,0.2
868.0,1888.5168,111.48335,0.0019614026,0.05,0.011111111,0.01,1e-04,0.2
875.0,1888.5149,111.48357,0.0019614212,0.05,0.011111111,0.01,1e-04,0.2
882.0,1888.5162,111.483574,0.0019614387,0.05,0.011111111,0.01,1e-04,0.2
889.0,1888.5156,111.48364,0.0019614536,0.05,0.011111111,0.01,1e-04,0.2
896.0,1888.5161,111.48375,0.0019614699,0.05,0.011111111,0.01,1e-04,0.2
903.0,1888.5155,111.48384,0.0019614834,0.05,0.011111111,0.01,1e-04,0.2
910.0,1888.516,111.48391,0.0019614934,0.05,0.011111111,0.01,1e-04,0.2
0.0,1967.0,33.0,1e-04,0.05,0.011111111,0.01,1e-04,0.5
7.0,1905.5693,94.43032,0.00013934549,0.05,0.011111111,0.01,1e-04,0.5
14.0,1899.332,100.66771,0.0001893885,0.05,0.011111111,0.01,1e-04,0.5
21.0,1898.4745,101.525246,0.00023711174,0.05,0.011111111,0.01,1e-04,0.5
28.0,1898.1573,101.8428,0.00028153657,0.05,0.011111111,0.01,1e-04,0.5
35.0,1897.9078,102.091064,0.00032278922,0.05,0.011111111,0.01,1e-04,0.5
42.0,1897.6826,102.31711,0.00036108523,0.05,0.011111111,0.01,1e-04,0.5
49.0,1897.4739,102.52645,0.00039663594,0.05,0.011111111,0.01,1e-04,0.5
56.0,1897.2792,102.72059,0.0004296385,0.05,0.011111111,0.01,1e-04,0.5
63.0,1897.1002,102.9008,0.00046027504,0.05,0.011111111,0.01,1e-04,0.5
70.0,1896.9319,103.068115,0.0004887149,0.05,0.011111111,0.01,1e-04,0.5
77.0,1896.777,103.22333,0.00051511574,0.05,0.011111111,0.01,1e-04,0.5
84.0,1896.6335,103.36747,0.0005396244,0.05,0.011111111,0.01,1e-04,0.5
91.0,1896.4989,103.50124,0.00056237495,0.05,0.011111111,0.01,1e-04,0.5
98.0,1896.3746,103.62537,0.0005834948,0.05,0.011111111,0.01,1e-04,0.5
105.0,1896.2596,103.74059,0.00060310005,0.05,0.011111111,0.01,1e-04,0.5
112.0,1896.1523,103.84755,0.0006213,0.05,0.011111111,0.01,1e-04,0.5
119.0,1896.053,103.94683,0.00063819485,0.05,0.011111111,0.01,1e-04,0.5
126.0,1895.9598,104.03896,0.00065387826,0.05,0.011111111,0.01,1e-04,0.5
133.0,1895.8755,104.1245,0.00066843716,0.05,0.011111111,0.01,1e-04,0.5
140.0,1895.7971,104.20391,0.0006819527,0.05,0.011111111,0.01,1e-04,0.5
147.0,1895.7224,104.277596,0.000694498,0.05,0.011111111,0.01,1e-04,0.5
154.0,1895.6532,104.345955,0.0007061445,0.05,0.011111111,0.01,1e-04,0.5
161.0,1895.5905,104.40947,0.0007169554,0.05,0.011111111,0.01,1e-04,0.5
168.0,1895.5309,104.46844,0.0007269914,0.05,0.011111111,0.01,1e-04,0.5
175.0,1895.4745,104.52331,0.00073630735,0.05,0.011111111,0.01,1e-04,0.5
182.0,1895.426,104.5739,0.0007449558,0.05,0.011111111,0.01,1e-04,0.5
189.0,1895.3812,104.62107,0.00075298414,0.05,0.011111111,0.01,1e-04,0.5
196.0,1895.3353,104.66479,0.0007604362,0.05,0.011111111,0.01,1e-04,0.5
203.0,1895.2941,104.70544,0.00076735363,0.05,0.011111111,0.01,1e-04,0.5
210.0,1895.2567,104.74308,0.00077377615,0.05,0.011111111,0.01,1e-04,0.5
217.0,1895.2235,104.77805,0.00077973685,0.05,0.011111111,0.01,1e-04,0.5
224.0,1895.1893,104.81058,0.00078527146,0.05,0.011111111,0.01,1e-04,0.5
231.0,1895.1587,104.84071,0.00079040724,0.05,0.011111111,0.01,1e-04,0.5
238.0,1895.1317,104.86875,0.00079517707,0.05,0.011111111,0.01,1e-04,0.5
245.0,1895.1052,104.8947,0.0007996039,0.05,0.011111111,0.01,1e-04,0.5
252.0,1895.0809,104.91879,0.00080371316,0.05,0.011111111,0.01,1e-04,0.5
259.0,1895.0587,104.9412,0.0008075277,0.05,0.011111111,0.01,1e-04,0.5
266.0,1895.038,104.96197,0.00081106846,0.05,0.011111111,0.01,1e-04,0.5
273.0,1895.0186,104.981285,0.00081435574,0.05,0.011111111,0.01,1e-04,0.5
280.0,1895.0006,104.999176,0.000817407,0.05,0.011111111,0.01,1e-04,0.5
287.0,1894.9839,105.01581,0.0008202397,0.05,0.011111111,0.01,1e-04,0.5
294.0,1894.9684,105.031235,0.0008228691,0.05,0.011111111,0.01,1e-04,0.5
301.0,1894.9543,105.04556,0.00082530995,0.05,0.011111111,0.01,1e-04,0.5
308.0,1894.9421,105.05887,0.0008275762,0.05,0.011111111,0.01,1e-04,0.5
315.0,1894.9286,105.071205,0.000829679,0.05,0.011111111,0.01,1e-04,0.5
322.0,1894.9171,105.08264,0.0008316314,0.05,0.011111111,0.01,1e-04,0.5
329.0,1894.9065,105.09333,0.0008334437,0.05,0.011111111,0.01,1e-04,0.5
336.0,1894.8976,105.10317,0.0008351268,0.05,0.011111111,0.01,1e-04,0.5
343.0,1894.8876,105.11233,0.0008366885,0.05,0.011111111,0.01,1e-04,0.5
350.0,1894.8793,105.12085,0.00083813834,0.05,0.011111111,0.01,1e-04,0.5
357.0,1894.8708,105.128746,0.0008394856,0.05,0.011111111,0.01,1e-04,0.5
364.0,1894.8639,105.13614,0.00084073364,0.05,0.011111111,0.01,1e-04,0.5
371.0,1894.8569,105.14287,0.00084189314,0.05,0.011111111,0.01,1e-04,0.5
378.0,1894.8497,105.14912,0.0008429699,0.05,0.011111111,0.01,1e-04,0.5
385.0,1894.8448,105.15506,0.0008439693,0.05,0.011111111,0.01,1e-04,0.5
392.0,1894.8385,105.16051,0.0008448968,0.05,0.011111111,0.01,1e-04,0.5
399.0,1894.8344,105.165634,0.0008457582,0.05,0.011111111,0.01,1e-04,0.5
406.0,1894.8298,105.17022,0.00084655744,0.05,0.011111111,0.01,1e-04,0.5
413.0,1894.8254,105.17455,0.00084729877,0.05,0.011111111,0.01,1e-04,0.5
420.0,1894.821,105.17862,0.00084798853,0.05,0.011111111,0.01,1e-04,0.5
427.0,1894.8174,105.18238,0.00084862794,0.05,0.011111111,0.01,1e-04,0.5
434.0,1894.8132,105.18588,0.0008492214,0.05,0.011111111,0.01,1e-04,0.5
441.0,1894.8108,105.18912,0.0008497726,0.05,0.011111111,0.01,1e-04,0.5
448.0,1894.8085,105.19212,0.000850284,0.05,0.011111111,0.01,1e-04,0.5
455.0,1894.805,105.1949,0.0008507591,0.05,0.011111111,0.01,1e-04,0.5
462.0,1894.8024,105.19744,0.0008511997,0.05,0.011111111,0.01,1e-04,0.5
469.0,1894.8004,105.19989,0.0008516093,0.05,0.011111111,0.01,1e-04,0.5
476.0,1894.7977,105.20212,0.00085198897,0.05,0.011111111,0.01,1e-04,0.5
483.0,1894.7976,105.20409,0.00085234194,0.05,0.011111111,0.01,1e-04,0.5
490.0,1894.7938,105.20606,0.00085266854,0.05,0.011111111,0.01,1e-04,0.5
497.0,1894.7921,105.2079,0.0008529727,0.05,0.011111111,0.01,1e-04,0.5
504.0,1894.7904,105.209564,0.0008532556,0.05,0.011111111,0.01,1e-04,0.5
511.0,1894.7886,105.21106,0.0008535166,0.05,0.011111111,0.01,1e-04,0.5
518.0,1894.7872,105.2125,0.0008537596,0.05,0.011111111,0.01,1e-04,0.5
525.0,1894.7849,105.21387,0.00085398526,0.05,0.011111111,0.01,1e-04,0.5
532.0,1894.7849,105.21506,0.0008541946,0.05,0.011111111,0.01,1e-04,0.5
539.0,1894.7847,105.2162,0.0008543893,0.05,0.011111111,0.01,1e-04,0.5
546.0,1894.7825,105.217255,0.00085456937,0.05,0.011111111,0.01,1e-04,0.5
553.0,1894.7817,105.218216,0.000854737,0.05,0.011111111,0.01,1e-04,0.5
560.0,1894.7808,105.219154,0.0008548924,0.05,0.011111111,0.01,1e-04,0.5
567.0,1894.7799,105.22,0.00085503684,0.05,0.011111111,0.01,1e-04,0.5
574.0,1894.7792,105.22078,0.0008551714,0.05,0.011111111,0.01,1e-04,0.5
581.0,1894.7784,105.221504,0.0008552953,0.05,0.011111111,0.01,1e-04,0.5
588.0,1894.7777,105.22223,0.0008554113,0.05,0.011111111,0.01,1e-04,0.5
595.0,1894.7771,105.222824,0.00085551804,0.05,0.011111111,0.01,1e-04,0.5
602.0,1894.7795,105.2233,0.00085561717,0.05,0.011111111,0.01,1e-04,0.5
609.0,1894.7759,105.22396,0.0008557098,0.05,0.011111111,0.01,1e-04,0.5
616.0,1894.7744,105.224434,0.00085579604,0.05,0.011111111,0.01,1e-04,0.5
623.0,1894.775,105.224915,0.00085587514,0.05,0.011111111,0.01,1e-04,0.5
630.0,1894.7747,105.22535,0.0008559496,0.05,0.011111111,0.01,1e-04,0.5
637.0,1894.7742,105.22575,0.00085601764,0.05,0.011111111,0.01,1e-04,0.5
644.0,1894.7737,105.22613,0.00085608114,0.05,0.011111111,0.01,1e-04,0.5
651.0,1894.7734,105.22647,0.00085614045,0.05,0.011111111,0.01,1e-04,0.5
658.0,1894.7731,105.2268,0.0008561953,0.05,0.011111111,0.01,1e-04,0.5
665.0,1894.7727,105.227005,0.00085624674,0.05,0.011111111,0.01,1e-04,0.5
672.0,1894.7727,105.22738,0.0008562936,0.05,0.011111111,0.01,1e-04,0.5
679.0,1894.7708,105.22755,0.0008563362,0.05,0.011111111,0.01,1e-04,0.5
686.0,1894.7722,105.22786,0.00085637823,0.05,0.011111111,0.01,1e-04,0.5
693.0,1894.7717,105.22809,0.0008564163,0.05,0.011111111,0.01,1e-04,0.5
700.0,1894.7716,105.228294,0.00085645105,0.05,0.011111111,0.01,1e-04,0.5
707.0,1894.7712,105.2285,0.000856484,0.05,0.011111111,0.01,1e-04,0.5
714.0,1894.7714,105.228676,0.0008565139,0.05,0.011111111,0.01,1e-04,0.5
721.0,1894.7716,105.22881,0.0008565419,0.05,0.011111111,0.01,1e-04,0.5
728.0,1894.7709,105.228966,0.00085656805,0.05,0.011111111,0.01,1e-04,0.5
735.0,1894.771,105.22913,0.00085659226,0.05,0.011111111,0.01,1e-04,0.5
742.0,1894.7692,105.229355,0.0008566157,0.05,0.011111111,0.01,1e-04,0.5
749.0,1894.7706,105.22937,0.00085663557,0.05,0.011111111,0.01,1e-04,0.5
756.0,1894.7705,105.22945,0.0008566552,0.05,0.011111111,0.01,1e-04,0.5
763.0,1894.77,105.22959,0.000856673,0.05,0.011111111,0.01,1e-04,0.5
770.0,1894.7694,105.229675,0.00085668924,0.05,0.011111111,0.01,1e-04,0.5
777.0,1894.7701,105.22978,0.00085670524,0.05,0.011111111,0.01,1e-04,0.5
784.0,1894.7693,105.229866,0.0008567191,0.05,0.011111111,0.01,1e-04,0.5
791.0,1894.7699,105.22995,0.00085673283,0.05,0.011111111,0.01,1e-04,0.5
798.0,1894.77,105.23003,0.0008567452,0.05,0.011111111,0.01,1e-04,0.5
805.0,1894.7698,105.23012,0.00085675676,0.05,0.011111111,0.01,1e-04,0.5
812.0,1894.7698,105.23015,0.0008567674,0.05,0.011111111,0.01,1e-04,0.5
819.0,1894.7698,105.23024,0.0008567773,0.05,0.011111111,0.01,1e-04,0.5
826.0,1894.7693,105.23026,0.00085678644,0.05,0.011111111,0.01,1e-04,0.5
833.0,1894.7697,105.23029,0.000856795,0.05,0.011111111,0.01,1e-04,0.5
840.0,1894.7714,105.23036,0.00085680303,0.05,0.011111111,0.01,1e-04,0.5
847.0,1894.7694,105.2304,0.0008568103,0.05,0.011111111,0.01,1e-04,0.5
854.0,1894.7692,105.230446,0.00085681747,0.05,0.011111111,0.01,1e-04,0.5
861.0,1894.7687,105.23039,0.0008568235,0.05,0.011111111,0.01,1e-04,0.5
868.0,1894.7694,105.23049,0.0008568297,0.05,0.011111111,0.01,1e-04,0.5
875.0,1894.7695,105.23058,0.00085683493,0.05,0.011111111,0.01,1e-04,0.5
882.0,1894.77,105.23055,0.00085683994,0.05,0.011111111,0.01,1e-04,0.5
889.0,1894.7699,105.230675,0.0008568446,0.05,0.011111111,0.01,1e-04,0.5
896.0,1894.7692,105.23061,0.0008568491,0.05,0.011111111,0.01,1e-04,0.5
903.0,1894.769,105.230644,0.00085685303,0.05,0.011111111,0.01,1e-04,0.5
910.0,1894.7688,105.230705,0.00085685693,0.05,0.011111111,0.01,1e-04,0.5
0.0,1967.0,33.0,1e-04,0.05,0.011111111,0.01,0.001,0.2
7.0,1902.2064,97.79334,0.0011621414,0.05,0.011111111,0.01,0.001,0.2
14.0,1889.3608,110.63886,0.002477944,0.05,0.011111111,0.01,0.001,0.2
21.0,1881.4172,118.58445,0.0037938938,0.05,0.011111111,0.01,0.001,0.2
28.0,1874.0902,125.90966,0.00508707,0.05,0.011111111,0.01,0.001,0.2
35.0,1867.0028,132.99521,0.006353592,0.05,0.011111111,0.01,0.001,0.2
42.0,1860.1318,139.8687,0.0075915167,0.05,0.011111111,0.01,0.001,0.2
49.0,1853.4661,146.53009,0.0087993685,0.05,0.011111111,0.01,0.001,0.2
56.0,1847.0253,152.97546,0.009975909,0.05,0.011111111,0.01,0.001,0.2
63.0,1840.7974,159.20354,0.0111202495,0.05,0.011111111,0.01,0.001,0.2
70.0,1834.7869,165.21443,0.012231659,0.05,0.011111111,0.01,0.001,0.2
77.0,1828.9911,171.00891,0.013309672,0.05,0.011111111,0.01,0.001,0.2
84.0,1823.4108,176.58896,0.014354,0.05,0.011111111,0.01,0.001,0.2
91.0,1818.0426,181.9574,0.015364526,0.05,0.011111111,0.01,0.001,0.2
98.0,1812.8824,187.11751,0.016341304,0.05,0.011111111,0.01,0.001,0.2
105.0,1807.9257,192.07356,0.017284531,0.05,0.011111111,0.01,0.001,0.2
112.0,1803.1697,196.82976,0.018194448,0.05,0.011111111,0.01,0.001,0.2
119.0,1798.6086,201.39119,0.019071508,0.05,0.011111111,0.01,0.001,0.2
126.0,1794.2366,205.76305,0.0199162,0.05,0.011111111,0.01,0.001,0.2
133.0,1790.0483,209.95079,0.020729104,0.05,0.011111111,0.01,0.001,0.2
140.0,1786.0398,213.95993,0.021510826,0.05,0.011111111,0.01,0.001,0.2
147.0,1782.2059,217.79643,0.0222621,0.05,0.011111111,0.01,0.001,0.2
154.0,1778.5342,221.46548,0.022983609,0.05,0.011111111,0.01,0.001,0.2
161.0,1775.0259,224.97342,0.023676146,0.05,0.011111111,0.01,0.001,0.2
168.0,1771.6748,228.32529,0.024340507,0.05,0.011111111,0.01,0.001,0.2
175.0,1768.4712,231.52853,0.02497756,0.05,0.011111111,0.01,0.001,0.2
182.0,1765.413,234.58708,0.025588026,0.05,0.011111111,0.01,0.001,0.2
189.0,1762.4927,237.50714,0.02617284,0.05,0.011111111,0.01,0.001,0.2
196.0,1759.7056,240.29413,0.026732787,0.05,0.011111111,0.01,0.001,0.2
203.0,1757.0464,242.95345,0.027268697,0.05,0.011111111,0.01,0.001,0.2
210.0,1754.5096,245.49002,0.027781455,0.05,0.011111111,0.01,0.001,0.2
217.0,1752.0885,247.90968,0.028271819,0.05,0.011111111,0.01,0.001,0.2
224.0,1749.7834,250.21648,0.028740693,0.05,0.011111111,0.01,0.001,0.2
231.0,1747.5837,252.4158,0.029188849,0.05,0.011111111,0.01,0.001,0.2
238.0,1745.4878,254.5118,0.029616961,0.05,0.011111111,0.01,0.001,0.2
245.0,1743.492,256.50977,0.030026002,0.05,0.011111111,0.01,0.001,0.2
252.0,1741.5851,258.41318,0.030416548,0.05,0.011111111,0.01,0.001,0.2
259.0,1739.7727,260.227,0.03078948,0.05,0.011111111,0.01,0.001,0.2
266.0,1738.0454,261.9544,0.031145412,0.05,0.011111111,0.01,0.001,0.2
273.0,1736.4001,263.5997,0.03148507,0.05,0.011111111,0.01,0.001,0.2
280.0,1734.8353,265.16583,0.03180916,0.05,0.011111111,0.01,0.001,0.2
287.0,1733.342,266.65854,0.032118253,0.05,0.011111111,0.01,0.001,0.2
294.0,1731.9209,268.07886,0.03241307,0.05,0.011111111,0.01,0.001,0.2
301.0,1730.5685,269.4314,0.032694187,0.05,0.011111111,0.01,0.001,0.2
308.0,1729.2816,270.7188,0.032962203,0.05,0.011111111,0.01,0.001,0.2
315.0,1728.0559,271.9441,0.03321767,0.05,0.011111111,0.01,0.001,0.2
322.0,1726.8896,273.11038,0.03346116,0.05,0.011111111,0.01,0.001,0.2
329.0,1725.7797,274.22025,0.033693194,0.05,0.011111111,0.01,0.001,0.2
336.0,1724.7234,275.2765,0.03391428,0.05,0.011111111,0.01,0.001,0.2
343.0,1723.7184,276.2815,0.03412489,0.05,0.011111111,0.01,0.001,0.2
350.0,1722.7622,277.23776,0.034325536,0.05,0.011111111,0.01,0.001,0.2
357.0,1721.855,278.14758,0.03451671,0.05,0.011111111,0.01,0.001,0.2
364.0,1720.9878,279.01312,0.034698643,0.05,0.011111111,0.01,0.001,0.2
371.0,1720.1633,279.8367,0.03487194,0.05,0.011111111,0.01,0.001,0.2
378.0,1719.3792,280.61996,0.035037022,0.05,0.011111111,0.01,0.001,0.2
385.0,1718.6361,281.36493,0.03519408,0.05,0.011111111,0.01,0.001,0.2
392.0,1717.9261,282.074,0.035343636,0.05,0.011111111,0.01,0.001,0.2
399.0,1717.2517,282.74814,0.035486035,0.05,0.011111111,0.01,0.001,0.2
406.0,1716.6107,283.38934,0.035621565,0.05,0.011111111,0.01,0.001,0.2
413.0,1716.0005,283.99918,0.03575056,0.05,0.011111111,0.01,0.001,0.2
420.0,1715.4205,284.57928,0.03587333,0.05,0.011111111,0.01,0.001,0.2
427.0,1714.8706,285.13013,0.03599014,0.05,0.011111111,0.01,0.001,0.2
434.0,1714.3445,285.6554,0.0361013,0.05,0.011111111,0.01,0.001,0.2
441.0,1713.846,286.15454,0.036207158,0.05,0.011111111,0.01,0.001,0.2
448.0,1713.3678,286.62833,0.036307774,0.05,0.011111111,0.01,0.001,0.2
455.0,1712.9175,287.07935,0.036403503,0.05,0.011111111,0.01,0.001,0.2
462.0,1712.4912,287.5086,0.03649463,0.05,0.011111111,0.01,0.001,0.2
469.0,1712.0837,287.91623,0.036581345,0.05,0.011111111,0.01,0.001,0.2
476.0,1711.6958,288.30423,0.036663756,0.05,0.011111111,0.01,0.001,0.2
483.0,1711.3269,288.67297,0.036742188,0.05,0.011111111,0.01,0.001,0.2
490.0,1710.9762,289.02356,0.036816787,0.05,0.011111111,0.01,0.001,0.2
497.0,1710.6431,289.35696,0.036887717,0.05,0.011111111,0.01,0.001,0.2
504.0,1710.3262,289.67374,0.036955237,0.05,0.011111111,0.01,0.001,0.2
511.0,1710.0239,289.9756,0.03701948,0.05,0.011111111,0.01,0.001,0.2
518.0,1709.7388,290.26144,0.037080456,0.05,0.011111111,0.01,0.001,0.2
525.0,1709.466,290.53384,0.037138507,0.05,0.011111111,0.01,0.001,0.2
532.0,1709.207,290.79282,0.037193757,0.05,0.011111111,0.01,0.001,0.2
539.0,1708.9607,291.03903,0.03724626,0.05,0.011111111,0.01,0.001,0.2
546.0,1708.7267,291.273,0.037296172,0.05,0.011111111,0.01,0.001,0.2
553.0,1708.5043,291.49548,0.037343673,0.05,0.011111111,0.01,0.001,0.2
560.0,1708.2925,291.70685,0.03738885,0.05,0.011111111,0.01,0.001,0.2
567.0,1708.0951,291.90793,0.037431706,0.05,0.011111111,0.01,0.001,0.2
574.0,1707.9003,292.09912,0.037472572,0.05,0.011111111,0.01,0.001,0.2
581.0,1707.7158,292.28085,0.03751138,0.05,0.011111111,0.01,0.001,0.2
588.0,1707.5472,292.4535,0.03754832,0.05,0.011111111,0.01,0.001,0.2
595.0,1707.3822,292.61777,0.037583396,0.05,0.011111111,0.01,0.001,0.2
602.0,1707.2261,292.77383,0.037616763,0.05,0.011111111,0.01,0.001,0.2
609.0,1707.0776,292.92224,0.03764848,0.05,0.011111111,0.01,0.001,0.2
616.0,1706.9368,293.06326,0.03767864,0.05,0.011111111,0.01,0.001,0.2
623.0,1706.8029,293.19702,0.037707295,0.05,0.011111111,0.01,0.001,0.2
630.0,1706.6752,293.32477,0.03773457,0.05,0.011111111,0.01,0.001,0.2
637.0,1706.5533,293.4459,0.03776048,0.05,0.011111111,0.01,0.001,0.2
644.0,1706.4386,293.56104,0.037785128,0.05,0.011111111,0.01,0.001,0.2
651.0,1706.3296,293.6705,0.037808556,0.05,0.011111111,0.01,0.001,0.2
658.0,1706.2252,293.77454,0.037830822,0.05,0.011111111,0.01,0.001,0.2
665.0,1706.1243,293.87314,0.037852,0.05,0.011111111,0.01,0.001,0.2
672.0,1706.0321,293.9676,0.037872136,0.05,0.011111111,0.01,0.001,0.2
679.0,1705.943,294.05685,0.037891243,0.05,0.011111111,0.01,0.001,0.2
686.0,1705.8579,294.14157,0.037909444,0.05,0.011111111,0.01,0.001,0.2
693.0,1705.7772,294.22238,0.037926704,0.05,0.011111111,0.01,0.001,0.2
700.0,1705.7008,294.29932,0.03794316,0.05,0.011111111,0.01,0.001,0.2
707.0,1705.6276,294.3722,0.03795878,0.05,0.011111111,0.01,0.001,0.2
714.0,1705.5582,294.44144,0.037973616,0.05,0.011111111,0.01,0.001,0.2
721.0,1705.4924,294.5074,0.03798774,0.05,0.011111111,0.01,0.001,0.2
728.0,1705.4298,294.57007,0.03800116,0.05,0.011111111,0.01,0.001,0.2
735.0,1705.3702,294.62958,0.038013924,0.05,0.011111111,0.01,0.001,0.2
742.0,1705.3137,294.6862,0.03802605,0.05,0.011111111,0.01,0.001,0.2
749.0,1705.2599,294.73993,0.038037576,0.05,0.011111111,0.01,0.001,0.2
756.0,1705.2087,294.7911,0.03804853,0.05,0.011111111,0.01,0.001,0.2
763.0,1705.1613,294.83997,0.038058925,0.05,0.011111111,0.01,0.001,0.2
770.0,1705.1155,294.88568,0.03806884,0.05,0.011111111,0.01,0.001,0.2
777.0,1705.0698,294.92993,0.038078252,0.05,0.011111111,0.01,0.001,0.2
784.0,1705.0283,294.9716,0.038087204,0.05,0.011111111,0.01,0.001,0.2
791.0,1704.9885,295.01175,0.038095802,0.05,0.011111111,0.01,0.001,0.2
798.0,1704.9507,295.04892,0.038103797,0.05,0.011111111,0.01,0.001,0.2
805.0,1704.9148,295.08484,0.038111478,0.05,0.011111111,0.01,0.001,0.2
812.0,1704.882,295.11865,0.03811876,0.05,0.011111111,0.01,0.001,0.2
819.0,1704.8462,295.15076,0.03812575,0.05,0.011111111,0.01,0.001,0.2
826.0,1704.8145,295.18292,0.03813234,0.05,0.011111111,0.01,0.001,0.2
833.0,1704.7886,295.21133,0.038138576,0.05,0.011111111,0.01,0.001,0.2
840.0,1704.7612,295.23886,0.03814457,0.05,0.011111111,0.01,0.001,0.2
847.0,1704.7344,295.26553,0.038150173,0.05,0.011111111,0.01,0.001,0.2
854.0,1704.7094,295.29056,0.038155593,0.05,0.011111111,0.01,0.001,0.2
861.0,1704.6853,295.31445,0.038160708,0.05,0.011111111,0.01,0.001,0.2
868.0,1704.6624,295.33713,0.03816559,0.05,0.011111111,0.01,0.001,0.2
875.0,1704.6407,295.35864,0.03817021,0.05,0.011111111,0.01,0.001,0.2
882.0,1704.6206,295.37924,0.038174607,0.05,0.011111111,0.01,0.001,0.2
889.0,1704.6014,295.39862,0.038178768,0.05,0.011111111,0.01,0.001,0.2
896.0,1704.5826,295.41724,0.03818274,0.05,0.011111111,0.01,0.001,0.2
903.0,1704.565,295.43472,0.03818651,0.05,0.011111111,0.01,0.001,0.2
910.0,1704.5486,295.4515,0.0381901,0.05,0.011111111,0.01,0.001,0.2
0.0,1967.0,33.0,1e-04,0.05,0.011111111,0.01,0.001,0.5
7.0,1904.1807,95.81916,0.00056362705,0.05,0.011111111,0.01,0.001,0.5
14.0,1895.1733,104.826836,0.0011414482,0.05,0.011111111,0.01,0.001,0.5
21.0,1891.3767,108.62306,0.0017062015,0.05,0.011111111,0.01,0.001,0.5
28.0,1888.2086,111.791534,0.0022472881,0.05,0.011111111,0.01,0.001,0.5
35.0,1885.2313,114.76822,0.0027645705,0.05,0.011111111,0.01,0.001,0.5
42.0,1882.3999,117.5999,0.0032588756,0.05,0.011111111,0.01,0.001,0.5
49.0,1879.7042,120.29669,0.0037310882,0.05,0.011111111,0.01,0.001,0.5
56.0,1877.1351,122.86488,0.0041820817,0.05,0.011111111,0.01,0.001,0.5
63.0,1874.6893,125.31053,0.0046127136,0.05,0.011111111,0.01,0.001,0.5
70.0,1872.3604,127.63928,0.0050238124,0.05,0.011111111,0.01,0.001,0.5
77.0,1870.145,129.8564,0.005416172,0.05,0.011111111,0.01,0.001,0.5
84.0,1868.0327,131.96715,0.0057905945,0.05,0.011111111,0.01,0.001,0.5
91.0,1866.0236,133.97644,0.0061478154,0.05,0.011111111,0.01,0.001,0.5
98.0,1864.1099,135.88872,0.0064885695,0.05,0.011111111,0.01,0.001,0.5
105.0,1862.292,137.70993,0.006813566,0.05,0.011111111,0.01,0.001,0.5
112.0,1860.5587,139.44203,0.0071234857,0.05,0.011111111,0.01,0.001,0.5
119.0,1858.909,141.09106,0.0074189687,0.05,0.011111111,0.01,0.001,0.5
126.0,1857.3395,142.66028,0.0077006645,0.05,0.011111111,0.01,0.001,0.5
133.0,1855.8464,144.15353,0.007969177,0.05,0.011111111,0.01,0.001,0.5
140.0,1854.4254,145.57446,0.008225088,0.05,0.011111111,0.01,0.001,0.5
147.0,1853.0731,146.92648,0.00846896,0.05,0.011111111,0.01,0.001,0.5
154.0,1851.7881,148.21286,0.00870134,0.05,0.011111111,0.01,0.001,0.5
161.0,1850.5651,149.43698,0.008922735,0.05,0.011111111,0.01,0.001,0.5
168.0,1849.3994,150.60129,0.009133639,0.05,0.011111111,0.01,0.001,0.5
175.0,1848.2908,151.70909,0.009334545,0.05,0.011111111,0.01,0.001,0.5
182.0,1847.237,152.76302,0.009525902,0.05,0.011111111,0.01,0.001,0.5
189.0,1846.2338,153.76566,0.009708146,0.05,0.011111111,0.01,0.001,0.5
196.0,1845.2805,154.71942,0.009881701,0.05,0.011111111,0.01,0.001,0.5
203.0,1844.3732,155.62668,0.010046965,0.05,0.011111111,0.01,0.001,0.5
210.0,1843.5133,156.48972,0.01020435,0.05,0.011111111,0.01,0.001,0.5
217.0,1842.6885,157.31062,0.010354144,0.05,0.011111111,0.01,0.001,0.5
224.0,1841.9075,158.09149,0.010496775,0.05,0.011111111,0.01,0.001,0.5
231.0,1841.1654,158.83427,0.010632571,0.05,0.011111111,0.01,0.001,0.5
238.0,1840.459,159.54076,0.010761826,0.05,0.011111111,0.01,0.001,0.5
245.0,1839.7869,160.21272,0.010884864,0.05,0.011111111,0.01,0.001,0.5
252.0,1839.1478,160.8518,0.011001969,0.05,0.011111111,0.01,0.001,0.5
259.0,1838.5394,161.45958,0.011113432,0.05,0.011111111,0.01,0.001,0.5
266.0,1837.9617,162.0378,0.011219501,0.05,0.011111111,0.01,0.001,0.5
273.0,1837.4089,162.58783,0.011320442,0.05,0.011111111,0.01,0.001,0.5
280.0,1836.8898,163.11066,0.011416519,0.05,0.011111111,0.01,0.001,0.5
287.0,1836.392,163.60791,0.011507935,0.05,0.011111111,0.01,0.001,0.5
294.0,1835.9191,164.08089,0.011594918,0.05,0.011111111,0.01,0.001,0.5
301.0,1835.4707,164.5305,0.011677676,0.05,0.011111111,0.01,0.001,0.5
